minutes_watched,CLV,region_0,region_1,region_2,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
1,184,1,0,0,0,0,1,0,0,0,0,0
778,129,0,1,0,1,0,0,0,0,0,0,0
1872,213,1,0,0,0,0,1,0,0,0,0,0
200,78,0,0,1,0,0,1,0,0,0,0,0
528,78,0,0,1,0,0,0,0,0,0,1,0
57,49,1,0,0,1,0,0,0,0,0,0,0
259,97,1,0,0,0,0,0,0,0,0,0,1
48,36,1,0,0,0,0,0,0,0,0,0,1
1590,91,0,0,1,0,0,1,0,0,0,0,0
482,149,0,0,1,0,0,1,0,0,0,0,0
3,96,0,0,1,0,0,1,0,0,0,0,0
1442,18,0,0,1,0,0,0,1,0,0,0,0
402,207,0,1,0,0,0,1,0,0,0,0,0
129,36,1,0,0,1,0,0,0,0,0,0,0
4,149,1,0,0,0,0,1,0,0,0,0,0
71,119,1,0,0,1,0,0,0,0,0,0,0
165,149,1,0,0,0,1,0,0,0,0,0,0
1788,180,0,1,0,0,0,1,0,0,0,0,0
1328,149,1,0,0,1,0,0,0,0,0,0,0
7,149,0,0,1,0,0,0,1,0,0,0,0
18,78,0,0,1,0,0,0,0,0,0,1,0
236,150,1,0,0,0,1,0,0,0,0,0,0
546,178,0,1,0,0,0,1,0,0,0,0,0
163,19,0,0,1,0,0,1,0,0,0,0,0
107,149,0,1,0,0,0,0,1,0,0,0,0
1360,78,0,0,1,0,0,1,0,0,0,0,0
129,78,0,0,1,0,0,1,0,0,0,0,0
1217,149,1,0,0,1,0,0,0,0,0,0,0
259,149,1,0,0,1,0,0,0,0,0,0,0
101,119,1,0,0,0,0,0,0,0,0,0,1
274,44,0,1,0,0,0,0,0,0,0,0,1
242,123,0,0,1,0,0,1,0,0,0,0,0
2047,149,1,0,0,0,0,0,0,0,0,0,1
512,149,1,0,0,1,0,0,0,0,0,0,0
145,149,1,0,0,0,0,1,0,0,0,0,0
37,149,1,0,0,0,0,0,1,0,0,0,0
759,78,0,0,1,0,0,1,0,0,0,0,0
15,149,1,0,0,0,0,1,0,0,0,0,0
512,119,0,0,1,0,0,0,0,0,1,0,0
986,149,1,0,0,1,0,0,0,0,0,0,0
77,78,0,0,1,0,0,1,0,0,0,0,0
6,149,1,0,0,0,0,1,0,0,0,0,0
162,178,0,1,0,0,0,0,0,0,0,1,0
428,78,0,0,1,0,0,0,0,1,0,0,0
512,119,1,0,0,0,0,0,1,0,0,0,0
134,149,1,0,0,0,0,1,0,0,0,0,0
223,78,0,0,1,0,1,0,0,0,0,0,0
241,36,0,0,1,0,0,1,0,0,0,0,0
47,149,0,0,1,0,0,0,0,0,0,1,0
422,149,0,0,1,0,0,0,0,0,0,1,0
940,149,0,0,1,0,0,0,0,0,0,1,0
34,78,0,0,1,0,0,0,0,0,0,1,0
65,78,0,0,1,0,0,0,0,0,0,1,0
2333,44,0,0,1,1,0,0,0,0,0,0,0
18,119,0,0,1,0,0,0,0,0,0,1,0
1424,149,0,1,0,0,0,1,0,0,0,0,0
512,78,0,0,1,0,0,0,0,0,1,0,0
263,36,0,0,1,0,0,0,1,0,0,0,0
1,49,0,0,1,0,0,0,1,0,0,0,0
386,269,0,0,1,0,0,0,1,0,0,0,0
7,119,0,0,1,0,0,0,1,0,0,0,0
744,119,0,0,1,0,0,0,0,0,1,0,0
1031,78,0,0,1,0,0,1,0,0,0,0,0
7,141,0,1,0,0,0,0,0,0,1,0,0
853,149,1,0,0,0,0,1,0,0,0,0,0
512,78,0,0,1,0,1,0,0,0,0,0,0
85,36,1,0,0,1,0,0,0,0,0,0,0
3401,78,0,0,1,1,0,0,0,0,0,0,0
564,149,0,0,1,0,0,0,1,0,0,0,0
254,149,1,0,0,0,1,0,0,0,0,0,0
125,14,0,0,1,1,0,0,0,0,0,0,0
1801,78,0,0,1,0,0,0,1,0,0,0,0
1801,119,0,0,1,0,0,0,0,0,0,0,1
18,19,0,0,1,1,0,0,0,0,0,0,0
512,78,0,0,1,0,0,0,0,0,1,0,0
356,147,0,0,1,0,0,0,0,0,0,0,1
237,36,1,0,0,1,0,0,0,0,0,0,0
157,97,0,0,1,0,0,0,0,0,0,0,1
865,78,0,0,1,0,1,0,0,0,0,0,0
150,246,0,0,1,1,0,0,0,0,0,0,0
5007,61,0,0,1,0,0,1,0,0,0,0,0
796,149,0,0,1,0,0,0,0,0,0,1,0
256,78,0,0,1,1,0,0,0,0,0,0,0
436,119,0,0,1,0,1,0,0,0,0,0,0
384,185,0,0,1,1,0,0,0,0,0,0,0
1373,64,0,0,1,0,0,0,1,0,0,0,0
638,78,0,0,1,0,0,0,1,0,0,0,0
181,119,0,0,1,0,0,0,0,0,1,0,0
1142,62,0,0,1,0,0,0,1,0,0,0,0
785,119,1,0,0,0,1,0,0,0,0,0,0
1038,150,1,0,0,1,0,0,0,0,0,0,0
653,149,1,0,0,0,0,0,1,0,0,0,0
175,149,1,0,0,0,0,0,0,0,0,1,0
399,149,0,0,1,0,0,0,0,0,0,1,0
352,36,0,0,1,0,0,0,0,0,0,0,1
2193,68,0,0,1,1,0,0,0,0,0,0,0
106,149,0,1,0,0,0,0,0,0,1,0,0
512,149,1,0,0,0,0,0,1,0,0,0,0
512,149,1,0,0,0,0,1,0,0,0,0,0
105,149,1,0,0,0,0,1,0,0,0,0,0
1253,78,0,0,1,0,0,0,0,0,0,1,0
30,78,0,0,1,0,0,1,0,0,0,0,0
82,119,1,0,0,1,0,0,0,0,0,0,0
528,149,1,0,0,0,0,0,0,0,1,0,0
1765,150,1,0,0,0,0,1,0,0,0,0,0
68,149,1,0,0,0,0,0,0,0,0,0,1
616,78,0,0,1,0,0,0,1,0,0,0,0
207,183,0,0,1,0,0,0,0,0,0,1,0
8,149,1,0,0,1,0,0,0,0,0,0,0
5,149,0,0,1,0,0,1,0,0,0,0,0
1455,113,0,0,1,0,0,0,0,0,0,1,0
512,149,0,0,1,0,0,0,0,0,1,0,0
322,149,1,0,0,0,0,1,0,0,0,0,0
1850,19,0,0,1,0,0,1,0,0,0,0,0
42,119,1,0,0,0,0,0,0,0,0,0,1
196,149,1,0,0,0,0,0,0,0,0,0,1
637,149,1,0,0,0,0,1,0,0,0,0,0
456,19,0,0,1,0,0,1,0,0,0,0,0
31,149,1,0,0,0,0,1,0,0,0,0,0
512,150,1,0,0,1,0,0,0,0,0,0,0
168,150,1,0,0,0,0,0,1,0,0,0,0
512,268,1,0,0,1,0,0,0,0,0,0,0
95,149,1,0,0,0,0,1,0,0,0,0,0
40,149,1,0,0,1,0,0,0,0,0,0,0
295,149,1,0,0,0,0,1,0,0,0,0,0
156,149,0,0,1,0,0,0,0,0,0,0,1
187,149,0,0,1,0,0,0,0,0,0,1,0
168,63,0,0,1,0,0,1,0,0,0,0,0
343,49,0,0,1,1,0,0,0,0,0,0,0
77,36,1,0,0,1,0,0,0,0,0,0,0
4180,91,0,0,1,0,0,1,0,0,0,0,0
802,91,0,0,1,1,0,0,0,0,0,0,0
537,64,0,0,1,0,0,0,0,0,0,0,1
100,51,0,0,1,0,0,1,0,0,0,0,0
158,174,1,0,0,0,0,1,0,0,0,0,0
692,36,1,0,0,0,0,0,0,0,1,0,0
512,184,1,0,0,1,0,0,0,0,0,0,0
115,62,0,0,1,0,0,0,1,0,0,0,0
111,29,1,0,0,0,0,1,0,0,0,0,0
66,30,0,0,1,0,0,0,1,0,0,0,0
180,174,1,0,0,0,0,0,0,0,0,1,0
307,19,0,0,1,0,1,0,0,0,0,0,0
207,36,1,0,0,0,0,1,0,0,0,0,0
359,149,0,0,1,1,0,0,0,0,0,0,0
39,72,0,0,1,1,0,0,0,0,0,0,0
303,141,0,0,1,0,0,1,0,0,0,0,0
15,174,1,0,0,0,0,0,0,0,0,1,0
2416,64,0,0,1,1,0,0,0,0,0,0,0
221,27,1,0,0,0,1,0,0,0,0,0,0
46,121,0,1,0,0,1,0,0,0,0,0,0
458,63,0,0,1,1,0,0,0,0,0,0,0
118,36,1,0,0,0,0,0,0,0,0,0,1
204,43,0,1,0,1,0,0,0,0,0,0,0
117,174,1,0,0,0,0,0,0,0,1,0,0
4357,77,0,1,0,0,0,0,0,0,1,0,0
290,19,0,0,1,0,1,0,0,0,0,0,0
63,184,0,1,0,0,0,0,0,0,1,0,0
93,36,1,0,0,0,0,0,1,0,0,0,0
594,348,1,0,0,0,0,0,0,0,0,0,1
1672,172,1,0,0,0,0,1,0,0,0,0,0
36448,31,0,0,1,0,0,1,0,0,0,0,0
557,130,0,0,1,0,0,0,0,0,0,1,0
190,91,0,0,1,0,0,1,0,0,0,0,0
442,78,0,0,1,0,0,1,0,0,0,0,0
2070,14,0,0,1,0,0,0,0,0,1,0,0
3431,174,1,0,0,0,0,0,0,0,1,0,0
651,85,0,0,1,0,0,1,0,0,0,0,0
480,70,0,0,1,0,0,1,0,0,0,0,0
713,19,0,0,1,0,0,1,0,0,0,0,0
5447,34,0,0,1,0,0,0,0,0,1,0,0
219,19,0,0,1,0,0,0,1,0,0,0,0
609,14,0,0,1,0,0,0,0,0,1,0,0
3269,141,0,0,1,0,0,1,0,0,0,0,0
124,174,1,0,0,0,0,1,0,0,0,0,0
2,36,1,0,0,1,0,0,0,0,0,0,0
1159,36,0,0,1,1,0,0,0,0,0,0,0
10,63,0,0,1,0,0,1,0,0,0,0,0
72,36,1,0,0,0,0,1,0,0,0,0,0
1114,27,0,0,1,0,0,1,0,0,0,0,0
455,19,0,0,1,0,0,1,0,0,0,0,0
53,174,1,0,0,0,0,1,0,0,0,0,0
191,14,0,0,1,0,0,1,0,0,0,0,0
543,36,0,1,0,0,0,0,0,0,0,0,1
1016,36,0,0,1,0,0,0,0,0,1,0,0
158,86,0,0,1,0,0,1,0,0,0,0,0
1956,36,0,0,1,0,1,0,0,0,0,0,0
553,36,0,0,1,0,0,1,0,0,0,0,0
276,174,0,1,0,0,0,0,0,0,1,0,0
585,174,1,0,0,0,0,1,0,0,0,0,0
5114,91,0,0,1,0,0,0,1,0,0,0,0
537,42,0,0,1,0,0,0,0,0,0,1,0
397,43,0,1,0,0,0,0,0,0,1,0,0
2,49,1,0,0,0,0,0,0,0,0,0,1
968,125,0,0,1,0,0,1,0,0,0,0,0
953,42,0,0,1,1,0,0,0,0,0,0,0
2415,79,0,0,1,1,0,0,0,0,0,0,0
9418,87,1,0,0,0,0,0,0,0,0,0,1
667,43,0,1,0,1,0,0,0,0,0,0,0
273,184,1,0,0,0,0,0,0,0,0,0,1
40,14,0,0,1,0,0,1,0,0,0,0,0
5106,174,0,0,1,0,1,0,0,0,0,0,0
272,149,1,0,0,0,1,0,0,0,0,0,0
289,174,1,0,0,1,0,0,0,0,0,0,0
28,155,0,1,0,0,0,0,1,0,0,0,0
73,49,1,0,0,1,0,0,0,0,0,0,0
432,149,0,0,1,0,0,1,0,0,0,0,0
77,29,0,0,1,0,0,1,0,0,0,0,0
7,91,0,0,1,0,0,1,0,0,0,0,0
984,149,1,0,0,0,0,1,0,0,0,0,0
1156,18,0,0,1,0,0,0,0,0,0,0,1
3816,154,0,1,0,0,0,0,0,0,1,0,0
14,29,0,0,1,0,0,1,0,0,0,0,0
183,19,0,0,1,0,0,1,0,0,0,0,0
1494,34,0,0,1,0,0,1,0,0,0,0,0
1209,36,1,0,0,0,0,1,0,0,0,0,0
1068,91,0,0,1,0,1,0,0,0,0,0,0
992,36,1,0,0,1,0,0,0,0,0,0,0
9582,83,0,0,1,0,0,0,0,0,0,1,0
275,174,0,1,0,0,0,0,0,0,1,0,0
1590,27,0,1,0,0,0,0,0,0,1,0,0
5790,174,1,0,0,0,0,1,0,0,0,0,0
2288,64,1,0,0,1,0,0,0,0,0,0,0
500,49,0,0,1,1,0,0,0,0,0,0,0
35,97,1,0,0,0,0,0,0,0,0,0,1
546,64,0,0,1,1,0,0,0,0,0,0,0
85,184,1,0,0,0,0,1,0,0,0,0,0
42,184,1,0,0,0,0,0,0,0,0,0,1
1105,174,1,0,0,0,0,1,0,0,0,0,0
793,91,0,0,1,0,0,0,0,0,0,1,0
20,174,1,0,0,1,0,0,0,0,0,0,0
31,184,0,1,0,0,0,1,0,0,0,0,0
363,207,0,0,1,1,0,0,0,0,0,0,0
34,184,1,0,0,0,0,1,0,0,0,0,0
495,149,1,0,0,0,0,1,0,0,0,0,0
800,34,0,0,1,1,0,0,0,0,0,0,0
377,155,1,0,0,0,1,0,0,0,0,0,0
3214,34,0,0,1,0,1,0,0,0,0,0,0
28,49,1,0,0,0,0,1,0,0,0,0,0
277,96,0,0,1,1,0,0,0,0,0,0,0
331,207,0,1,0,0,0,1,0,0,0,0,0
1647,19,0,0,1,0,0,1,0,0,0,0,0
44,184,1,0,0,0,0,0,0,0,1,0,0
240,358,1,0,0,0,0,1,0,0,0,0,0
8,49,0,0,1,0,0,0,0,0,0,0,1
1622,174,1,0,0,0,0,0,0,0,0,1,0
38,68,0,0,1,0,0,0,0,0,0,1,0
276,174,0,0,1,1,0,0,0,0,0,0,0
496,36,1,0,0,0,0,0,0,0,1,0,0
177,36,0,0,1,0,0,0,1,0,0,0,0
1900,19,0,0,1,0,0,0,1,0,0,0,0
2085,51,0,0,1,0,0,0,0,0,0,0,1
147,51,0,0,1,0,0,1,0,0,0,0,0
271,36,1,0,0,0,0,0,0,0,1,0,0
156,91,0,0,1,0,0,1,0,0,0,0,0
131,174,0,1,0,0,0,1,0,0,0,0,0
868,19,0,0,1,0,0,1,0,0,0,0,0
970,214,0,1,0,0,0,0,0,0,1,0,0
379,210,0,0,1,0,0,0,0,0,0,0,1
3418,89,0,0,1,0,0,1,0,0,0,0,0
48,43,0,1,0,0,0,0,0,0,0,0,1
157,64,1,0,0,1,0,0,0,0,0,0,0
12,99,1,0,0,0,0,0,0,0,0,1,0
4635,96,0,0,1,1,0,0,0,0,0,0,0
327,42,0,1,0,0,0,0,0,0,0,0,1
523,348,1,0,0,1,0,0,0,0,0,0,0
684,64,1,0,0,0,0,0,0,0,0,0,1
215,64,1,0,0,1,0,0,0,0,0,0,0
510,97,1,0,0,0,0,0,0,0,1,0,0
175,184,1,0,0,0,0,0,0,0,1,0,0
80,36,1,0,0,0,1,0,0,0,0,0,0
2085,216,0,1,0,0,0,1,0,0,0,0,0
1528,207,0,1,0,0,0,0,0,0,0,0,1
1720,14,0,0,1,0,0,1,0,0,0,0,0
301,174,1,0,0,1,0,0,0,0,0,0,0
455,174,0,0,1,0,0,1,0,0,0,0,0
2110,121,1,0,0,0,0,1,0,0,0,0,0
761,91,0,0,1,0,0,1,0,0,0,0,0
294,91,0,0,1,0,0,1,0,0,0,0,0
105,118,0,0,1,0,0,0,0,0,0,1,0
5,72,0,0,1,0,0,0,0,0,0,0,1
10,49,1,0,0,0,0,0,0,0,0,0,1
10,121,0,0,1,0,0,1,0,0,0,0,0
1300,174,0,0,1,0,1,0,0,0,0,0,0
437,91,0,0,1,0,0,1,0,0,0,0,0
362,68,0,0,1,1,0,0,0,0,0,0,0
22,240,1,0,0,1,0,0,0,0,0,0,0
20,63,0,0,1,0,0,1,0,0,0,0,0
1187,207,0,1,0,0,0,0,0,0,1,0,0
2746,50,0,0,1,0,0,1,0,0,0,0,0
23,156,1,0,0,0,1,0,0,0,0,0,0
756,36,1,0,0,0,0,0,0,0,1,0,0
279,149,0,0,1,0,0,1,0,0,0,0,0
311,43,0,1,0,1,0,0,0,0,0,0,0
9,184,1,0,0,0,0,1,0,0,0,0,0
131,174,1,0,0,0,0,1,0,0,0,0,0
53,36,0,0,1,0,0,0,0,0,0,1,0
208,25,1,0,0,0,0,0,0,0,0,1,0
537,19,0,0,1,0,1,0,0,0,0,0,0
39,240,0,0,1,0,0,1,0,0,0,0,0
221,174,1,0,0,0,0,1,0,0,0,0,0
4298,82,0,0,1,0,0,1,0,0,0,0,0
110,174,1,0,0,1,0,0,0,0,0,0,0
1358,44,0,0,1,0,0,1,0,0,0,0,0
392,174,1,0,0,1,0,0,0,0,0,0,0
9,174,1,0,0,0,0,1,0,0,0,0,0
1690,62,0,0,1,1,0,0,0,0,0,0,0
562,51,0,0,1,0,0,1,0,0,0,0,0
7,49,1,0,0,0,0,0,0,0,0,0,1
32,29,1,0,0,0,0,1,0,0,0,0,0
714,184,1,0,0,0,0,1,0,0,0,0,0
1806,235,0,0,1,0,0,0,0,0,0,1,0
1369,25,0,0,1,0,0,1,0,0,0,0,0
2,184,1,0,0,0,0,1,0,0,0,0,0
145,36,1,0,0,1,0,0,0,0,0,0,0
117,29,1,0,0,0,0,1,0,0,0,0,0
1237,174,0,0,1,0,0,1,0,0,0,0,0
195,174,0,0,1,1,0,0,0,0,0,0,0
812,42,0,1,0,0,0,1,0,0,0,0,0
197,91,0,0,1,0,0,1,0,0,0,0,0
76,14,0,0,1,0,0,0,0,1,0,0,0
220,32,0,1,0,0,0,1,0,0,0,0,0
255,215,0,0,1,0,0,0,0,0,0,1,0
21,29,0,0,1,0,0,1,0,0,0,0,0
3262,32,0,1,0,0,0,0,0,0,0,1,0
365,64,1,0,0,0,0,0,0,0,1,0,0
452,174,0,0,1,1,0,0,0,0,0,0,0
70,36,0,0,1,0,0,1,0,0,0,0,0
45,19,0,0,1,0,0,0,0,0,1,0,0
1158,68,0,0,1,0,0,1,0,0,0,0,0
768,36,1,0,0,1,0,0,0,0,0,0,0
318,184,0,1,0,0,0,1,0,0,0,0,0
1333,64,1,0,0,1,0,0,0,0,0,0,0
4594,185,0,0,1,0,0,1,0,0,0,0,0
1585,36,1,0,0,1,0,0,0,0,0,0,0
915,91,0,0,1,0,0,0,0,0,0,0,1
265,33,0,0,1,0,0,1,0,0,0,0,0
43,27,1,0,0,0,0,1,0,0,0,0,0
11,68,0,0,1,0,0,0,0,0,0,1,0
486,86,0,0,1,0,0,1,0,0,0,0,0
935,174,1,0,0,0,0,0,0,0,0,0,1
1270,174,1,0,0,1,0,0,0,0,0,0,0
510,91,0,0,1,0,0,0,0,0,0,1,0
285,14,0,0,1,0,0,1,0,0,0,0,0
66,36,1,0,0,0,0,1,0,0,0,0,0
322,174,1,0,0,0,0,0,0,0,0,0,1
84,82,0,0,1,0,0,1,0,0,0,0,0
518,174,1,0,0,0,0,1,0,0,0,0,0
1131,72,0,0,1,0,0,1,0,0,0,0,0
1598,63,0,0,1,0,0,1,0,0,0,0,0
377,174,1,0,0,0,0,0,0,0,0,1,0
330,36,1,0,0,1,0,0,0,0,0,0,0
86,121,1,0,0,0,0,1,0,0,0,0,0
0,240,1,0,0,0,0,0,0,0,0,0,1
717,19,0,0,1,0,0,0,1,0,0,0,0
962,62,0,0,1,0,0,1,0,0,0,0,0
571,121,1,0,0,0,0,0,1,0,0,0,0
264,174,1,0,0,0,0,0,0,0,1,0,0
3574,371,0,1,0,0,0,1,0,0,0,0,0
333,63,0,0,1,0,0,0,1,0,0,0,0
23,184,1,0,0,0,0,0,0,0,1,0,0
385,34,0,0,1,1,0,0,0,0,0,0,0
2424,91,0,0,1,0,0,1,0,0,0,0,0
6445,19,0,0,1,1,0,0,0,0,0,0,0
2747,121,0,0,1,1,0,0,0,0,0,0,0
476,91,0,0,1,0,0,1,0,0,0,0,0
49,63,0,0,1,0,0,1,0,0,0,0,0
509,63,0,0,1,0,0,1,0,0,0,0,0
180,63,0,0,1,0,0,1,0,0,0,0,0
514,72,0,0,1,0,0,0,0,0,1,0,0
467,34,0,0,1,0,0,0,1,0,0,0,0
35,130,1,0,0,0,0,1,0,0,0,0,0
455,63,0,0,1,1,0,0,0,0,0,0,0
512,96,0,0,1,0,0,1,0,0,0,0,0
705,174,0,0,1,0,0,1,0,0,0,0,0
105,96,0,0,1,0,0,1,0,0,0,0,0
89,64,1,0,0,1,0,0,0,0,0,0,0
121,49,1,0,0,0,0,1,0,0,0,0,0
139,96,0,0,1,0,0,1,0,0,0,0,0
497,19,0,0,1,0,0,1,0,0,0,0,0
348,68,0,0,1,0,0,0,0,0,1,0,0
867,121,0,0,1,0,0,0,0,0,0,1,0
60,36,1,0,0,0,0,1,0,0,0,0,0
210,63,0,0,1,0,0,1,0,0,0,0,0
724,63,0,0,1,0,0,1,0,0,0,0,0
512,201,0,0,1,0,1,0,0,0,0,0,0
1652,19,0,0,1,0,0,0,0,0,0,1,0
246,121,0,0,1,0,0,1,0,0,0,0,0
350,121,0,1,0,0,0,0,0,0,1,0,0
53,121,1,0,0,0,1,0,0,0,0,0,0
948,63,1,0,0,0,0,0,0,0,1,0,0
366,137,1,0,0,0,1,0,0,0,0,0,0
1324,121,0,0,1,0,0,0,0,0,0,1,0
353,63,0,0,1,1,0,0,0,0,0,0,0
1,143,0,1,0,1,0,0,0,0,0,0,0
50,63,0,0,1,0,0,0,0,0,0,1,0
20,121,1,0,0,0,0,0,0,0,1,0,0
47,63,0,0,1,0,0,0,0,0,1,0,0
172,64,1,0,0,0,0,1,0,0,0,0,0
276,121,1,0,0,0,0,0,0,0,0,0,1
729,121,0,0,1,1,0,0,0,0,0,0,0
11072,159,1,0,0,0,0,1,0,0,0,0,0
129,130,1,0,0,0,0,0,1,0,0,0,0
22,63,0,0,1,0,0,1,0,0,0,0,0
668,121,0,0,1,0,0,0,0,0,0,1,0
246,63,0,0,1,0,0,0,0,0,0,1,0
335,121,1,0,0,0,0,1,0,0,0,0,0
131,63,0,0,1,0,0,0,0,0,0,0,1
119,63,0,0,1,0,0,1,0,0,0,0,0
97,156,0,1,0,1,0,0,0,0,0,0,0
6,63,0,0,1,0,1,0,0,0,0,0,0
2383,261,0,1,0,0,0,0,0,0,0,1,0
13,121,1,0,0,0,0,0,0,0,0,0,1
12,145,0,1,0,0,0,0,0,0,0,0,1
1852,68,0,0,1,0,0,1,0,0,0,0,0
512,147,0,1,0,0,0,0,0,0,0,0,1
1404,64,1,0,0,0,0,1,0,0,0,0,0
699,63,0,0,1,0,0,1,0,0,0,0,0
1177,130,1,0,0,0,0,1,0,0,0,0,0
526,130,1,0,0,0,0,0,1,0,0,0,0
7,130,1,0,0,1,0,0,0,0,0,0,0
143,68,0,0,1,0,0,1,0,0,0,0,0
20,130,0,0,1,0,0,1,0,0,0,0,0
692,130,1,0,0,1,0,0,0,0,0,0,0
60,68,0,0,1,0,1,0,0,0,0,0,0
35,68,0,0,1,0,0,1,0,0,0,0,0
587,68,0,0,1,1,0,0,0,0,0,0,0
6,130,1,0,0,1,0,0,0,0,0,0,0
159,130,1,0,0,0,0,0,0,0,1,0,0
336,68,0,0,1,1,0,0,0,0,0,0,0
24,130,1,0,0,0,0,1,0,0,0,0,0
0,68,0,0,1,0,0,1,0,0,0,0,0
36,68,0,0,1,0,0,0,1,0,0,0,0
21,49,1,0,0,1,0,0,0,0,0,0,0
233,137,0,0,1,0,0,1,0,0,0,0,0
108,130,0,0,1,0,0,1,0,0,0,0,0
0,137,1,0,0,0,0,0,1,0,0,0,0
512,72,0,0,1,0,0,0,0,0,1,0,0
679,137,1,0,0,0,0,1,0,0,0,0,0
570,137,1,0,0,0,1,0,0,0,0,0,0
215,72,0,0,1,0,0,1,0,0,0,0,0
199,36,1,0,0,0,0,0,0,0,1,0,0
191,36,1,0,0,0,0,1,0,0,0,0,0
436,169,0,0,1,0,0,0,1,0,0,0,0
742,72,0,0,1,1,0,0,0,0,0,0,0
0,49,1,0,0,0,0,0,1,0,0,0,0
1314,64,0,0,1,0,0,0,0,0,0,1,0
25,137,1,0,0,0,0,1,0,0,0,0,0
159,137,1,0,0,0,0,1,0,0,0,0,0
65,72,0,0,1,1,0,0,0,0,0,0,0
219,137,1,0,0,0,0,1,0,0,0,0,0
58,77,0,0,1,0,0,1,0,0,0,0,0
43,72,0,0,1,1,0,0,0,0,0,0,0
386,174,1,0,0,0,0,0,0,0,1,0,0
4,169,0,0,1,0,0,1,0,0,0,0,0
3,147,0,0,1,0,0,0,1,0,0,0,0
890,36,0,0,1,0,0,0,1,0,0,0,0
1004,137,1,0,0,0,0,0,0,0,0,0,1
76,72,0,0,1,0,0,0,0,0,1,0,0
44,86,0,0,1,1,0,0,0,0,0,0,0
1,72,0,0,1,0,0,1,0,0,0,0,0
512,72,0,0,1,0,0,1,0,0,0,0,0
700,166,0,1,0,0,0,0,0,0,1,0,0
5,77,0,0,1,1,0,0,0,0,0,0,0
50,58,0,0,1,0,0,1,0,0,0,0,0
39,164,0,0,1,0,1,0,0,0,0,0,0
212,147,1,0,0,1,0,0,0,0,0,0,0
178,49,0,0,1,1,0,0,0,0,0,0,0
378,49,0,0,1,1,0,0,0,0,0,0,0
20,147,1,0,0,0,0,1,0,0,0,0,0
92,49,1,0,0,1,0,0,0,0,0,0,0
185,36,1,0,0,1,0,0,0,0,0,0,0
1191,147,0,0,1,0,0,1,0,0,0,0,0
190,147,1,0,0,0,0,0,0,0,0,0,1
115,147,1,0,0,1,0,0,0,0,0,0,0
194,36,0,0,1,1,0,0,0,0,0,0,0
358,147,0,0,1,0,0,1,0,0,0,0,0
123,147,1,0,0,0,0,1,0,0,0,0,0
485,77,0,0,1,0,1,0,0,0,0,0,0
669,77,0,0,1,1,0,0,0,0,0,0,0
587,36,0,0,1,0,0,1,0,0,0,0,0
23,156,1,0,0,0,0,0,1,0,0,0,0
256,49,1,0,0,0,0,0,0,0,0,0,1
121,19,0,0,1,0,0,1,0,0,0,0,0
1592,156,1,0,0,0,0,0,1,0,0,0,0
17,164,1,0,0,0,0,1,0,0,0,0,0
512,156,0,0,1,0,0,0,0,0,1,0,0
125,82,0,0,1,0,0,0,1,0,0,0,0
553,91,0,0,1,0,0,0,1,0,0,0,0
173,82,0,0,1,0,0,1,0,0,0,0,0
98,82,0,0,1,0,0,1,0,0,0,0,0
49,174,1,0,0,0,1,0,0,0,0,0,0
512,156,0,0,1,0,0,0,1,0,0,0,0
86,98,0,0,1,0,0,0,0,0,0,1,0
512,156,1,0,0,0,0,0,1,0,0,0,0
156,156,0,0,1,0,0,1,0,0,0,0,0
206,82,0,0,1,0,0,1,0,0,0,0,0
404,86,0,0,1,0,0,0,0,0,0,0,1
115,156,0,0,1,0,0,0,1,0,0,0,0
1201,164,1,0,0,0,0,0,0,0,0,1,0
9,86,0,0,1,0,0,1,0,0,0,0,0
1278,164,1,0,0,0,1,0,0,0,0,0,0
602,86,0,0,1,0,0,0,0,0,1,0,0
371,86,0,0,1,0,0,0,0,0,1,0,0
118,86,0,0,1,0,0,0,0,0,0,1,0
458,164,1,0,0,0,0,1,0,0,0,0,0
258,164,1,0,0,1,0,0,0,0,0,0,0
36,164,1,0,0,0,0,1,0,0,0,0,0
75,201,0,0,1,0,0,0,0,0,0,1,0
512,86,0,0,1,0,0,1,0,0,0,0,0
677,164,1,0,0,0,0,1,0,0,0,0,0
23,201,0,0,1,0,0,0,0,0,0,1,0
117,86,0,0,1,1,0,0,0,0,0,0,0
706,86,0,0,1,0,0,1,0,0,0,0,0
225,36,1,0,0,0,0,1,0,0,0,0,0
1218,86,0,0,1,0,0,0,0,0,1,0,0
357,97,1,0,0,1,0,0,0,0,0,0,0
1715,174,1,0,0,0,0,0,1,0,0,0,0
172,29,1,0,0,0,0,1,0,0,0,0,0
352,36,0,0,1,0,0,0,1,0,0,0,0
448,91,0,0,1,0,0,1,0,0,0,0,0
140,174,1,0,0,0,0,0,0,0,0,1,0
3,0,1,0,0,0,0,0,0,0,0,1,0
389,19,0,0,1,0,0,0,0,0,0,1,0
565,51,0,0,1,0,0,1,0,0,0,0,0
151,174,1,0,0,0,0,0,1,0,0,0,0
528,44,1,0,0,0,0,1,0,0,0,0,0
707,19,0,0,1,0,0,0,0,0,1,0,0
96,96,0,0,1,0,0,1,0,0,0,0,0
234,49,0,0,1,0,0,0,1,0,0,0,0
51,60,0,0,1,0,0,0,1,0,0,0,0
138,42,0,1,0,0,0,1,0,0,0,0,0
88,19,0,0,1,0,0,1,0,0,0,0,0
